image_id,image_path,canonical_class,class_id,crop,source_dataset,width,height,original_filename,mask_path
img_00033666,images/img_00033666.JPG,Tomato - Yellow Leaf Curl Virus,281,Tomato,PlantVillageDataset/PlantVillage,256,256,32ecb733-21c8-4abf-91ec-4a17f5697fd9___UF.GRC_YLCV_Lab 08486.JPG,
img_00033667,images/img_00033667.JPG,Tomato - Yellow Leaf Curl Virus,281,Tomato,PlantVillageDataset/PlantVillage,256,256,04167585-5400-4bdb-b58b-c5e944a1ecd8___YLCV_NREC 0079.JPG,
img_00033668,images/img_00033668.JPG,Tomato - Yellow Leaf Curl Virus,281,Tomato,PlantVillageDataset/PlantVillage,256,256,40120ef4-16d4-4178-a76c-2de54651c37c___YLCV_NREC 2722.JPG,
img_00033669,images/img_00033669.JPG,Tomato - Yellow Leaf Curl Virus,281,Tomato,PlantVillageDataset/PlantVillage,256,256,2d153f37-e9ff-4f1b-a1f1-cca1cb109440___YLCV_NREC 2065.JPG,
img_00033670,images/img_00033670.JPG,Tomato - Yellow Leaf Curl Virus,281,Tomato,PlantVillageDataset/PlantVillage,256,256,579d915a-9118-4c03-8362-e731f182dc23___UF.GRC_YLCV_Lab 08566.JPG,
img_00033671,images/img_00033671.JPG,Tomato - Yellow Leaf Curl Virus,281,Tomato,PlantVillageDataset/PlantVillage,256,256,3f2fd843-100d-4293-b675-cadc7ea8e67a___UF.GRC_YLCV_Lab 08478.JPG,
img_00033672,images/img_00033672.JPG,Tomato - Yellow Leaf Curl Virus,281,Tomato,PlantVillageDataset/PlantVillage,256,256,67907001-4326-4dcf-b60a-d9a59ffeb767___YLCV_GCREC 2167.JPG,
img_00033673,images/img_00033673.JPG,Tomato - Yellow Leaf Curl Virus,281,Tomato,PlantVillageDataset/PlantVillage,256,256,226c82e1-110c-4ad1-8c0d-a15d3ea4b39f___UF.GRC_YLCV_Lab 01592.JPG,
img_00033674,images/img_00033674.JPG,Tomato - Yellow Leaf Curl Virus,281,Tomato,PlantVillageDataset/PlantVillage,256,256,8d94acac-be92-4e2a-ae6a-56690e6a0270___UF.GRC_YLCV_Lab 02895.JPG,
img_00033675,images/img_00033675.JPG,Tomato - Yellow Leaf Curl Virus,281,Tomato,PlantVillageDataset/PlantVillage,256,256,0721d1fb-9464-4c07-b44a-7c823da14bd7___UF.GRC_YLCV_Lab 02962.JPG,
img_00033676,images/img_00033676.JPG,Tomato - Yellow Leaf Curl Virus,281,Tomato,PlantVillageDataset/PlantVillage,256,256,6ea7ff94-e0af-48d6-a6d9-3d4e787f8e5f___UF.GRC_YLCV_Lab 09355.JPG,
img_00033677,images/img_00033677.JPG,Tomato - Yellow Leaf Curl Virus,281,Tomato,PlantVillageDataset/PlantVillage,256,256,7c634567-47ed-4739-930b-aec96a857ad6___YLCV_GCREC 2060.JPG,
img_00033678,images/img_00033678.JPG,Tomato - Yellow Leaf Curl Virus,281,Tomato,PlantVillageDataset/PlantVillage,256,256,0ca720d9-bea9-4ae0-ae2c-11d58f58cd1c___YLCV_NREC 2931.JPG,
img_00033679,images/img_00033679.JPG,Tomato - Yellow Leaf Curl Virus,281,Tomato,PlantVillageDataset/PlantVillage,256,256,58977b0d-e818-4c56-937e-f0d7dc58f25b___UF.GRC_YLCV_Lab 02123.JPG,
img_00033680,images/img_00033680.JPG,Tomato - Yellow Leaf Curl Virus,281,Tomato,PlantVillageDataset/PlantVillage,256,256,07aa5223-ed3c-48a9-83e7-bd76a110f941___UF.GRC_YLCV_Lab 03119.JPG,
img_00033681,images/img_00033681.JPG,Tomato - Yellow Leaf Curl Virus,281,Tomato,PlantVillageDataset/PlantVillage,256,256,821fd577-b818-4d94-ac0c-fc7d9e728eb2___UF.GRC_YLCV_Lab 02959.JPG,
img_00033682,images/img_00033682.JPG,Tomato - Yellow Leaf Curl Virus,281,Tomato,PlantVillageDataset/PlantVillage,256,256,6947c5a6-ee4f-4534-b5d7-c52be73af4e7___UF.GRC_YLCV_Lab 02736.JPG,
img_00033683,images/img_00033683.JPG,Tomato - Yellow Leaf Curl Virus,281,Tomato,PlantVillageDataset/PlantVillage,256,256,7cff307c-c381-499a-9f3e-eedf99f8b2dc___YLCV_NREC 2361.JPG,
img_00033684,images/img_00033684.JPG,Tomato - Yellow Leaf Curl Virus,281,Tomato,PlantVillageDataset/PlantVillage,256,256,1b1762b5-7aef-463c-ab99-bcc49246407a___UF.GRC_YLCV_Lab 01470.JPG,
img_00033685,images/img_00033685.JPG,Tomato - Yellow Leaf Curl Virus,281,Tomato,PlantVillageDataset/PlantVillage,256,256,27cfa018-0a7d-4140-bf76-ebc4752c3ff0___UF.GRC_YLCV_Lab 01283.JPG,
img_00033686,images/img_00033686.JPG,Tomato - Yellow Leaf Curl Virus,281,Tomato,PlantVillageDataset/PlantVillage,256,256,043a8ff7-67cb-413a-8389-17dd37ed5c5a___UF.GRC_YLCV_Lab 01625.JPG,
img_00033687,images/img_00033687.JPG,Tomato - Yellow Leaf Curl Virus,281,Tomato,PlantVillageDataset/PlantVillage,256,256,5e70dee5-a7fc-4a12-bf64-8996f5acc2d8___YLCV_GCREC 5201.JPG,
img_00033688,images/img_00033688.JPG,Tomato - Yellow Leaf Curl Virus,281,Tomato,PlantVillageDataset/PlantVillage,256,256,17e22e2c-e795-49f8-82c3-58b048b1b4c3___UF.GRC_YLCV_Lab 03366.JPG,
img_00033689,images/img_00033689.JPG,Tomato - Yellow Leaf Curl Virus,281,Tomato,PlantVillageDataset/PlantVillage,256,256,47744ad1-e745-46f0-811b-ea825c79d664___YLCV_GCREC 5518.JPG,
img_00033690,images/img_00033690.JPG,Tomato - Yellow Leaf Curl Virus,281,Tomato,PlantVillageDataset/PlantVillage,256,256,6f35224c-b1d5-439c-ba56-7bc656110819___YLCV_NREC 2547.JPG,
img_00033691,images/img_00033691.JPG,Tomato - Yellow Leaf Curl Virus,281,Tomato,PlantVillageDataset/PlantVillage,256,256,12f21273-711f-492e-9990-6e680931e4e8___YLCV_GCREC 1911.JPG,
img_00033692,images/img_00033692.JPG,Tomato - Yellow Leaf Curl Virus,281,Tomato,PlantVillageDataset/PlantVillage,256,256,3a0ed99b-2663-4c3d-b9dd-79fdcae9c5f2___UF.GRC_YLCV_Lab 01731.JPG,
img_00033693,images/img_00033693.JPG,Tomato - Yellow Leaf Curl Virus,281,Tomato,PlantVillageDataset/PlantVillage,256,256,28a32d67-dee5-433c-92bd-ac93d570e679___YLCV_GCREC 5536.JPG,
img_00033694,images/img_00033694.JPG,Tomato - Yellow Leaf Curl Virus,281,Tomato,PlantVillageDataset/PlantVillage,256,256,7fa545d7-015f-4d37-b720-eea93f02f1a7___YLCV_GCREC 2513.JPG,
img_00033695,images/img_00033695.JPG,Tomato - Yellow Leaf Curl Virus,281,Tomato,PlantVillageDataset/PlantVillage,256,256,09b590da-39d7-43fc-8bf8-1d27633afa7d___UF.GRC_YLCV_Lab 02476.JPG,
img_00033696,images/img_00033696.JPG,Tomato - Yellow Leaf Curl Virus,281,Tomato,PlantVillageDataset/PlantVillage,256,256,8c4a2acc-d3ff-420b-bc25-d177dd30d067___UF.GRC_YLCV_Lab 08489.JPG,
img_00033697,images/img_00033697.JPG,Tomato - Yellow Leaf Curl Virus,281,Tomato,PlantVillageDataset/PlantVillage,256,256,4df1da53-513d-407c-8efe-8c176e1e6a38___UF.GRC_YLCV_Lab 02318.JPG,
img_00033698,images/img_00033698.JPG,Tomato - Yellow Leaf Curl Virus,281,Tomato,PlantVillageDataset/PlantVillage,256,256,4bbea2ea-4b27-4d49-865e-0f8ddcab99de___UF.GRC_YLCV_Lab 02011.JPG,
img_00033699,images/img_00033699.JPG,Tomato - Yellow Leaf Curl Virus,281,Tomato,PlantVillageDataset/PlantVillage,256,256,6c6d960d-50e1-45ca-adb4-fc9b8218b698___UF.GRC_YLCV_Lab 02722.JPG,
img_00033700,images/img_00033700.JPG,Tomato - Yellow Leaf Curl Virus,281,Tomato,PlantVillageDataset/PlantVillage,256,256,083bcb47-7ab1-48dc-9bfb-a568c084a289___UF.GRC_YLCV_Lab 09365.JPG,
img_00033701,images/img_00033701.JPG,Tomato - Yellow Leaf Curl Virus,281,Tomato,PlantVillageDataset/PlantVillage,256,256,050b52a2-3082-4b73-aee8-152756b42bfe___YLCV_GCREC 2185.JPG,
img_00033702,images/img_00033702.JPG,Tomato - Yellow Leaf Curl Virus,281,Tomato,PlantVillageDataset/PlantVillage,256,256,790b740c-ab3f-48ee-8771-5bac4cdf78e8___UF.GRC_YLCV_Lab 02906.JPG,
img_00033703,images/img_00033703.JPG,Tomato - Yellow Leaf Curl Virus,281,Tomato,PlantVillageDataset/PlantVillage,256,256,63764f3f-9050-437c-a308-a9f57bc43b2f___YLCV_NREC 2133.JPG,
img_00033704,images/img_00033704.JPG,Tomato - Yellow Leaf Curl Virus,281,Tomato,PlantVillageDataset/PlantVillage,256,256,06806ed4-adf5-4de2-9d93-6123645c566a___YLCV_GCREC 1898.JPG,
img_00033705,images/img_00033705.JPG,Tomato - Yellow Leaf Curl Virus,281,Tomato,PlantVillageDataset/PlantVillage,256,256,7449e813-fc4b-419b-bd3b-c22ca0c4de3e___YLCV_GCREC 2877.JPG,
img_00033706,images/img_00033706.JPG,Tomato - Yellow Leaf Curl Virus,281,Tomato,PlantVillageDataset/PlantVillage,256,256,62eb4afa-df30-48f1-a779-38b6f3a3c315___YLCV_GCREC 2013.JPG,
img_00033707,images/img_00033707.JPG,Tomato - Yellow Leaf Curl Virus,281,Tomato,PlantVillageDataset/PlantVillage,256,256,01717e9f-ac1b-4d16-8c9d-4ad09e95d832___YLCV_NREC 2463.JPG,
img_00033708,images/img_00033708.JPG,Tomato - Yellow Leaf Curl Virus,281,Tomato,PlantVillageDataset/PlantVillage,256,256,844b2a18-e4ad-4f47-859f-a3dff26b059a___YLCV_NREC 2286.JPG,
img_00033709,images/img_00033709.JPG,Tomato - Yellow Leaf Curl Virus,281,Tomato,PlantVillageDataset/PlantVillage,256,256,1bf681a8-33b3-4c87-849a-ba4247bd6b54___YLCV_NREC 0093.JPG,
img_00033710,images/img_00033710.JPG,Tomato - Yellow Leaf Curl Virus,281,Tomato,PlantVillageDataset/PlantVillage,256,256,0a972298-84e7-47b4-9968-a77369063b02___YLCV_GCREC 1977.JPG,
img_00033711,images/img_00033711.JPG,Tomato - Yellow Leaf Curl Virus,281,Tomato,PlantVillageDataset/PlantVillage,256,256,2c63abde-6c3f-422f-861d-ef78dce24a3c___UF.GRC_YLCV_Lab 02630.JPG,
img_00033712,images/img_00033712.JPG,Tomato - Yellow Leaf Curl Virus,281,Tomato,PlantVillageDataset/PlantVillage,256,256,8f7f2459-7493-416d-af69-200d1eeb07fa___YLCV_NREC 2082.JPG,
img_00033713,images/img_00033713.JPG,Tomato - Yellow Leaf Curl Virus,281,Tomato,PlantVillageDataset/PlantVillage,256,256,500bf9f0-e90a-4dd6-bfac-b4a70e4cd558___YLCV_NREC 1987.JPG,
img_00033714,images/img_00033714.JPG,Tomato - Yellow Leaf Curl Virus,281,Tomato,PlantVillageDataset/PlantVillage,256,256,207fc955-4430-4829-b860-d3044662115a___UF.GRC_YLCV_Lab 01930.JPG,
img_00033715,images/img_00033715.JPG,Tomato - Yellow Leaf Curl Virus,281,Tomato,PlantVillageDataset/PlantVillage,256,256,5a0b78a3-79c2-4c0b-a09a-27985172a050___YLCV_NREC 2413.JPG,
img_00033716,images/img_00033716.JPG,Tomato - Yellow Leaf Curl Virus,281,Tomato,PlantVillageDataset/PlantVillage,256,256,40adc2b8-a598-46bc-b4da-e224702ad520___UF.GRC_YLCV_Lab 01656.JPG,
img_00033717,images/img_00033717.JPG,Tomato - Yellow Leaf Curl Virus,281,Tomato,PlantVillageDataset/PlantVillage,256,256,864c03ea-6a1f-4453-a4f9-99f3e1dde04c___YLCV_GCREC 2939.JPG,
img_00033718,images/img_00033718.JPG,Tomato - Yellow Leaf Curl Virus,281,Tomato,PlantVillageDataset/PlantVillage,256,256,3ed4c2c7-1016-4a58-a6ba-b25fa67852df___UF.GRC_YLCV_Lab 02001.JPG,
img_00033719,images/img_00033719.JPG,Tomato - Yellow Leaf Curl Virus,281,Tomato,PlantVillageDataset/PlantVillage,256,256,7f54ac2c-da47-4b56-9dc3-ae002c887d9e___UF.GRC_YLCV_Lab 01964.JPG,
img_00033720,images/img_00033720.JPG,Tomato - Yellow Leaf Curl Virus,281,Tomato,PlantVillageDataset/PlantVillage,256,256,4498c692-7474-4021-b713-5360050469c7___UF.GRC_YLCV_Lab 08450.JPG,
img_00033721,images/img_00033721.JPG,Tomato - Yellow Leaf Curl Virus,281,Tomato,PlantVillageDataset/PlantVillage,256,256,7724052d-0e83-4dcf-9853-c05d5285dafe___YLCV_GCREC 5519.JPG,
img_00033722,images/img_00033722.JPG,Tomato - Yellow Leaf Curl Virus,281,Tomato,PlantVillageDataset/PlantVillage,256,256,810799d4-d5a0-4fc9-908c-a27e3a617e14___YLCV_NREC 2048.JPG,
img_00033723,images/img_00033723.JPG,Tomato - Yellow Leaf Curl Virus,281,Tomato,PlantVillageDataset/PlantVillage,256,256,2f2d8352-ad80-4799-8082-f496604c2716___UF.GRC_YLCV_Lab 01901.JPG,
img_00033724,images/img_00033724.JPG,Tomato - Yellow Leaf Curl Virus,281,Tomato,PlantVillageDataset/PlantVillage,256,256,26df0b3a-ed4f-4f41-a016-942e76039753___UF.GRC_YLCV_Lab 09555.JPG,
img_00033725,images/img_00033725.JPG,Tomato - Yellow Leaf Curl Virus,281,Tomato,PlantVillageDataset/PlantVillage,256,256,3d3a0d67-3a9e-4b0d-b148-a0f397c4f61f___UF.GRC_YLCV_Lab 02274.JPG,
img_00033726,images/img_00033726.JPG,Tomato - Yellow Leaf Curl Virus,281,Tomato,PlantVillageDataset/PlantVillage,256,256,4211be19-b9e5-4fa7-b695-95d04c32c2e9___UF.GRC_YLCV_Lab 02232.JPG,
img_00033727,images/img_00033727.JPG,Tomato - Yellow Leaf Curl Virus,281,Tomato,PlantVillageDataset/PlantVillage,256,256,6c74c99f-0377-4870-ac98-c1ad619d8a7a___YLCV_GCREC 2623.JPG,
img_00033728,images/img_00033728.JPG,Tomato - Yellow Leaf Curl Virus,281,Tomato,PlantVillageDataset/PlantVillage,256,256,18b403b5-a593-491c-bb06-2e791cf86e1c___UF.GRC_YLCV_Lab 01703.JPG,
img_00033729,images/img_00033729.JPG,Tomato - Yellow Leaf Curl Virus,281,Tomato,PlantVillageDataset/PlantVillage,256,256,5b2048c4-20b2-4e3a-b0ff-e65f2783c011___UF.GRC_YLCV_Lab 01303.JPG,
img_00033730,images/img_00033730.JPG,Tomato - Yellow Leaf Curl Virus,281,Tomato,PlantVillageDataset/PlantVillage,256,256,6a6d3b38-0486-4131-b0c0-ca0a6bb1e889___UF.GRC_YLCV_Lab 09523.JPG,
img_00033731,images/img_00033731.JPG,Tomato - Yellow Leaf Curl Virus,281,Tomato,PlantVillageDataset/PlantVillage,256,256,74a30a70-3a7b-4ac7-b7fc-26abcd3c8ccd___YLCV_NREC 2844.JPG,
img_00033732,images/img_00033732.JPG,Tomato - Yellow Leaf Curl Virus,281,Tomato,PlantVillageDataset/PlantVillage,256,256,313a8a67-b618-4f81-b178-97ef7b0661a2___YLCV_NREC 2556.JPG,
img_00033733,images/img_00033733.JPG,Tomato - Yellow Leaf Curl Virus,281,Tomato,PlantVillageDataset/PlantVillage,256,256,75021301-584e-4f18-af3f-967e4155fc1a___YLCV_GCREC 5160.JPG,
img_00033734,images/img_00033734.JPG,Tomato - Yellow Leaf Curl Virus,281,Tomato,PlantVillageDataset/PlantVillage,256,256,1a5c3b6d-82ff-4f9b-9ba9-575a493ed3d9___UF.GRC_YLCV_Lab 02684.JPG,
img_00033735,images/img_00033735.JPG,Tomato - Yellow Leaf Curl Virus,281,Tomato,PlantVillageDataset/PlantVillage,256,256,120c9626-97c6-4e3f-aec4-9432073a7645___YLCV_NREC 0305.JPG,
img_00033736,images/img_00033736.JPG,Tomato - Yellow Leaf Curl Virus,281,Tomato,PlantVillageDataset/PlantVillage,256,256,1031a919-cde0-4407-9dde-402afc021080___UF.GRC_YLCV_Lab 01321.JPG,
img_00033737,images/img_00033737.JPG,Tomato - Yellow Leaf Curl Virus,281,Tomato,PlantVillageDataset/PlantVillage,256,256,1d1f8ce2-c216-45b0-910d-07382bd1d27a___UF.GRC_YLCV_Lab 01353.JPG,
img_00033738,images/img_00033738.JPG,Tomato - Yellow Leaf Curl Virus,281,Tomato,PlantVillageDataset/PlantVillage,256,256,0a9ce4eb-961b-4f11-a06f-2946cfd0d562___UF.GRC_YLCV_Lab 02233.JPG,
img_00033739,images/img_00033739.JPG,Tomato - Yellow Leaf Curl Virus,281,Tomato,PlantVillageDataset/PlantVillage,256,256,13c0400d-351c-42f5-a5be-7d85efd82516___UF.GRC_YLCV_Lab 09528.JPG,
img_00033740,images/img_00033740.JPG,Tomato - Yellow Leaf Curl Virus,281,Tomato,PlantVillageDataset/PlantVillage,256,256,60fb77ed-7d2f-481c-99ef-0c32febda7a9___UF.GRC_YLCV_Lab 09524.JPG,
img_00033741,images/img_00033741.JPG,Tomato - Yellow Leaf Curl Virus,281,Tomato,PlantVillageDataset/PlantVillage,256,256,14804695-4a72-4be7-aa85-d675f6c6ff02___YLCV_GCREC 2469.JPG,
img_00033742,images/img_00033742.JPG,Tomato - Yellow Leaf Curl Virus,281,Tomato,PlantVillageDataset/PlantVillage,256,256,5a593f3c-570b-4acc-a15c-eeaf3f7a0973___YLCV_NREC 2415.JPG,
img_00033743,images/img_00033743.JPG,Tomato - Yellow Leaf Curl Virus,281,Tomato,PlantVillageDataset/PlantVillage,256,256,670f2265-a80e-49e5-8f89-d46b2cdaf304___UF.GRC_YLCV_Lab 02672.JPG,
img_00033744,images/img_00033744.JPG,Tomato - Yellow Leaf Curl Virus,281,Tomato,PlantVillageDataset/PlantVillage,256,256,64469603-f180-4d82-afb6-eb262beabbab___UF.GRC_YLCV_Lab 03143.JPG,
img_00033745,images/img_00033745.JPG,Tomato - Yellow Leaf Curl Virus,281,Tomato,PlantVillageDataset/PlantVillage,256,256,445a32e1-7a18-47e6-9041-3de6707b7ca9___YLCV_NREC 2232.JPG,
img_00033746,images/img_00033746.JPG,Tomato - Yellow Leaf Curl Virus,281,Tomato,PlantVillageDataset/PlantVillage,256,256,1e5d50b9-7cf6-4ea3-9e39-020e59c72130___UF.GRC_YLCV_Lab 03092.JPG,
img_00033747,images/img_00033747.JPG,Tomato - Yellow Leaf Curl Virus,281,Tomato,PlantVillageDataset/PlantVillage,256,256,2796069c-4173-4395-ae06-0f2de4f3bc6f___YLCV_NREC 2532.JPG,
img_00033748,images/img_00033748.JPG,Tomato - Yellow Leaf Curl Virus,281,Tomato,PlantVillageDataset/PlantVillage,256,256,961f85a2-b64a-4019-9b58-cb048ee42186___UF.GRC_YLCV_Lab 08504.JPG,
img_00033749,images/img_00033749.JPG,Tomato - Yellow Leaf Curl Virus,281,Tomato,PlantVillageDataset/PlantVillage,256,256,52e8acae-b1a9-4107-aef9-c021fd8a1501___UF.GRC_YLCV_Lab 01364.JPG,
img_00033750,images/img_00033750.JPG,Tomato - Yellow Leaf Curl Virus,281,Tomato,PlantVillageDataset/PlantVillage,256,256,1da120f6-8e0b-424a-b82a-cd1a73cec059___YLCV_GCREC 2643.JPG,
img_00033751,images/img_00033751.JPG,Tomato - Yellow Leaf Curl Virus,281,Tomato,PlantVillageDataset/PlantVillage,256,256,1c70bf65-e808-49de-bea2-7e47ef01c139___UF.GRC_YLCV_Lab 02768.JPG,
img_00033752,images/img_00033752.JPG,Tomato - Yellow Leaf Curl Virus,281,Tomato,PlantVillageDataset/PlantVillage,256,256,887f058f-723a-46ca-acd8-7b68ade89d25___YLCV_NREC 2042.JPG,
img_00033753,images/img_00033753.JPG,Tomato - Yellow Leaf Curl Virus,281,Tomato,PlantVillageDataset/PlantVillage,256,256,81a7b0d8-0e23-474e-8e3a-1d133a52de97___YLCV_GCREC 2575.JPG,
img_00033754,images/img_00033754.JPG,Tomato - Yellow Leaf Curl Virus,281,Tomato,PlantVillageDataset/PlantVillage,256,256,3ae80bb7-3fe1-47c5-961b-82a438852d92___UF.GRC_YLCV_Lab 02357.JPG,
img_00033755,images/img_00033755.JPG,Tomato - Yellow Leaf Curl Virus,281,Tomato,PlantVillageDataset/PlantVillage,256,256,46476c84-3651-4706-af74-ccda9fb43719___UF.GRC_YLCV_Lab 08496.JPG,
img_00033756,images/img_00033756.JPG,Tomato - Yellow Leaf Curl Virus,281,Tomato,PlantVillageDataset/PlantVillage,256,256,8ae588ff-2f04-4550-92d0-5d45b38e1d15___YLCV_GCREC 1897.JPG,
img_00033757,images/img_00033757.JPG,Tomato - Yellow Leaf Curl Virus,281,Tomato,PlantVillageDataset/PlantVillage,256,256,3d6ab6a7-de7d-4450-a73c-4310a75f15f6___UF.GRC_YLCV_Lab 02938.JPG,
img_00033758,images/img_00033758.JPG,Tomato - Yellow Leaf Curl Virus,281,Tomato,PlantVillageDataset/PlantVillage,256,256,5a0a1e8e-5d20-462f-95e2-69756e4f21c3___UF.GRC_YLCV_Lab 03261.JPG,
img_00033759,images/img_00033759.JPG,Tomato - Yellow Leaf Curl Virus,281,Tomato,PlantVillageDataset/PlantVillage,256,256,7c68fee7-06a4-4bbc-8a24-eb395c43a222___UF.GRC_YLCV_Lab 01651.JPG,
img_00033760,images/img_00033760.JPG,Tomato - Yellow Leaf Curl Virus,281,Tomato,PlantVillageDataset/PlantVillage,256,256,2c7bfbfd-03a0-4a77-8e20-ba199809deb8___YLCV_GCREC 2790.JPG,
img_00033761,images/img_00033761.JPG,Tomato - Yellow Leaf Curl Virus,281,Tomato,PlantVillageDataset/PlantVillage,256,256,03bbea43-5a47-4c6a-b036-9a29152c8f09___UF.GRC_YLCV_Lab 01900.JPG,
img_00033762,images/img_00033762.JPG,Tomato - Yellow Leaf Curl Virus,281,Tomato,PlantVillageDataset/PlantVillage,256,256,1ba3b050-8dfe-4ff9-aaa6-dff4f961e7ae___UF.GRC_YLCV_Lab 03009.JPG,
img_00033763,images/img_00033763.JPG,Tomato - Yellow Leaf Curl Virus,281,Tomato,PlantVillageDataset/PlantVillage,256,256,6d5a3f06-e19e-4a6e-8e10-c441daf2a48e___YLCV_GCREC 1978.JPG,
img_00033764,images/img_00033764.JPG,Tomato - Yellow Leaf Curl Virus,281,Tomato,PlantVillageDataset/PlantVillage,256,256,9126df6c-0f2c-425f-913e-c592b0367bf8___UF.GRC_YLCV_Lab 01507.JPG,
img_00033765,images/img_00033765.JPG,Tomato - Yellow Leaf Curl Virus,281,Tomato,PlantVillageDataset/PlantVillage,256,256,54447f20-dc92-409b-b831-6b2a2449adf9___UF.GRC_YLCV_Lab 03346.JPG,
img_00033766,images/img_00033766.JPG,Tomato - Yellow Leaf Curl Virus,281,Tomato,PlantVillageDataset/PlantVillage,256,256,8e605b54-e83c-4f6c-b9ab-b61d37cefeac___UF.GRC_YLCV_Lab 03245.JPG,
img_00033767,images/img_00033767.JPG,Tomato - Yellow Leaf Curl Virus,281,Tomato,PlantVillageDataset/PlantVillage,256,256,04a49853-05df-44c6-ad25-c90adddd9bcb___YLCV_NREC 2192.JPG,
img_00033768,images/img_00033768.JPG,Tomato - Yellow Leaf Curl Virus,281,Tomato,PlantVillageDataset/PlantVillage,256,256,1be94ab9-681b-4cbb-9304-e4f4178a74e9___UF.GRC_YLCV_Lab 02822.JPG,
img_00033769,images/img_00033769.JPG,Tomato - Yellow Leaf Curl Virus,281,Tomato,PlantVillageDataset/PlantVillage,256,256,13e0f361-b8b7-442e-a73d-cfb45c2d73d4___YLCV_GCREC 5360.JPG,
img_00033770,images/img_00033770.JPG,Tomato - Yellow Leaf Curl Virus,281,Tomato,PlantVillageDataset/PlantVillage,256,256,711f8839-09f1-4ca6-8681-57bba5be4b75___UF.GRC_YLCV_Lab 02646.JPG,
img_00033771,images/img_00033771.JPG,Tomato - Yellow Leaf Curl Virus,281,Tomato,PlantVillageDataset/PlantVillage,256,256,821c7b6e-0e43-4ae4-b597-2683fbe14cf5___UF.GRC_YLCV_Lab 02034.JPG,
img_00033772,images/img_00033772.JPG,Tomato - Yellow Leaf Curl Virus,281,Tomato,PlantVillageDataset/PlantVillage,256,256,40a35c35-7e27-44bb-8a94-ce0bd642a12c___UF.GRC_YLCV_Lab 09473.JPG,
img_00033773,images/img_00033773.JPG,Tomato - Yellow Leaf Curl Virus,281,Tomato,PlantVillageDataset/PlantVillage,256,256,7c215f7a-4aaf-4461-a727-7e4777daa562___UF.GRC_YLCV_Lab 01624.JPG,
img_00033774,images/img_00033774.JPG,Tomato - Yellow Leaf Curl Virus,281,Tomato,PlantVillageDataset/PlantVillage,256,256,50b312da-286f-4651-afb1-bc4cd63e6afb___YLCV_GCREC 2300.JPG,
img_00033775,images/img_00033775.JPG,Tomato - Yellow Leaf Curl Virus,281,Tomato,PlantVillageDataset/PlantVillage,256,256,8344ea78-762a-4321-8a04-39dfa509dc80___UF.GRC_YLCV_Lab 02043.JPG,
img_00033776,images/img_00033776.JPG,Tomato - Yellow Leaf Curl Virus,281,Tomato,PlantVillageDataset/PlantVillage,256,256,67727242-9c27-4ab5-8b7b-2ae2a33080c8___YLCV_NREC 2750.JPG,
img_00033777,images/img_00033777.JPG,Tomato - Yellow Leaf Curl Virus,281,Tomato,PlantVillageDataset/PlantVillage,256,256,8a3f2abe-86f3-49ab-a53b-ca83f59383db___UF.GRC_YLCV_Lab 03339.JPG,
img_00033778,images/img_00033778.JPG,Tomato - Yellow Leaf Curl Virus,281,Tomato,PlantVillageDataset/PlantVillage,256,256,29646f75-c9ca-47a2-a99d-539c101a7923___UF.GRC_YLCV_Lab 01724.JPG,
img_00033779,images/img_00033779.JPG,Tomato - Yellow Leaf Curl Virus,281,Tomato,PlantVillageDataset/PlantVillage,256,256,5d17bf6d-7f79-4b0b-a86e-eafd30ef138a___UF.GRC_YLCV_Lab 01551.JPG,
img_00033780,images/img_00033780.JPG,Tomato - Yellow Leaf Curl Virus,281,Tomato,PlantVillageDataset/PlantVillage,256,256,2ec298be-1276-4077-8492-926b0d4f7a8f___YLCV_NREC 2000.JPG,
img_00033781,images/img_00033781.JPG,Tomato - Yellow Leaf Curl Virus,281,Tomato,PlantVillageDataset/PlantVillage,256,256,7e4339e1-adca-46a5-b401-be78049f3652___UF.GRC_YLCV_Lab 02408.JPG,
img_00033782,images/img_00033782.JPG,Tomato - Yellow Leaf Curl Virus,281,Tomato,PlantVillageDataset/PlantVillage,256,256,10ac7198-ec14-4f0b-bcf3-614beb62ddc0___YLCV_NREC 2386.JPG,
img_00033783,images/img_00033783.JPG,Tomato - Yellow Leaf Curl Virus,281,Tomato,PlantVillageDataset/PlantVillage,256,256,64434574-e920-404f-b2a4-28677eb527ae___YLCV_NREC 0258.JPG,
img_00033784,images/img_00033784.JPG,Tomato - Yellow Leaf Curl Virus,281,Tomato,PlantVillageDataset/PlantVillage,256,256,193f32a3-11a4-4d39-a88c-a1bc44e61d66___UF.GRC_YLCV_Lab 02863.JPG,
img_00033785,images/img_00033785.JPG,Tomato - Yellow Leaf Curl Virus,281,Tomato,PlantVillageDataset/PlantVillage,256,256,513e8592-6fca-4084-bd75-cc1b52bf45dd___UF.GRC_YLCV_Lab 02461.JPG,
img_00033786,images/img_00033786.JPG,Tomato - Yellow Leaf Curl Virus,281,Tomato,PlantVillageDataset/PlantVillage,256,256,5cc77961-b6ab-4311-b0d9-8fc38ad0c9e2___UF.GRC_YLCV_Lab 02731.JPG,
img_00033787,images/img_00033787.JPG,Tomato - Yellow Leaf Curl Virus,281,Tomato,PlantVillageDataset/PlantVillage,256,256,4198f5d4-9ebb-4464-a8f5-cd75b77915fb___YLCV_NREC 0235.JPG,
